SEXO,EDAD_TRAMO,COMUNA,n,peso_medio,costo_medio,dias_medio,z_peso_medio,z_costo_medio,score_perfil
HOMBRE,0-17,LLANQUIHUE,93,5.894768817204301,76.08024193548387,5.397849462365591,0.031782974753215766,-0.29655883215974116,-0.2647758574065254
MUJER,65+,MOLINA,411,6.021297810218978,70.89401824817519,5.0,0.08050261369174541,-0.34672191993196066,-0.2662193062402153
MUJER,0-17,CASABLANCA,148,5.4504993243243245,93.61199324324325,5.47972972972973,-0.13928176518354615,-0.1269852015807187,-0.26626696676426487
HOMBRE,0-17,TOCOPILLA,100,5.038149000000001,109.907109,5.02,-0.29805611751666167,0.030627229206826416,-0.26742888830983524
MUJER,65+,HUALPÉN,1356,5.8455043510324485,77.76656327433628,5.6976401179941005,0.012813828257964396,-0.2802481038855202,-0.2674342756275558
MUJER,0-17,TOCOPILLA,62,5.5976838709677414,87.01952580645163,8.790322580645162,-0.08260876242783267,-0.19075000283226065,-0.27335876526009334
MUJER,0-17,MELIPEUCO,21,6.605147619047619,46.833323809523804,5.190476190476191,0.3053123683790478,-0.5794459210081576,-0.2741335526291098
HOMBRE,18-39,IQUIQUE,944,5.615817161016949,86.15062944915255,6.286016949152542,-0.0756265892285048,-0.19915429213100744,-0.27478088135951223
HOMBRE,18-39,COELEMU,40,6.7057225,42.7040325,4.35,0.3440384482247732,-0.6193859650335624,-0.27534751680878916
MUJER,0-17,ANDACOLLO,36,6.288277777777778,59.010875000000006,5.083333333333333,0.18330251206583822,-0.4616601088162517,-0.2783575967504135
MUJER,65+,PAREDONES,62,5.968246774193548,71.49006129032257,3.6774193548387095,0.060075458943315126,-0.3409567695562784,-0.2808813106129633
HOMBRE,40-64,PERALILLO,82,6.249276829268292,60.26251219512195,4.621951219512195,0.1682853046703607,-0.44955380753358204,-0.28126850286322136
MUJER,65+,CASTRO,491,5.219404887983707,101.11816395112015,5.545824847250509,-0.22826403897680955,-0.054382721866256416,-0.28264676084306595
HOMBRE,0-17,CONCEPCIÓN,1074,5.104901303538175,105.30217094972068,4.894785847299814,-0.2723533275931084,-0.013913447310284743,-0.28626677490339314
MUJER,65+,OVALLE,1178,5.526650933786078,88.50528480475381,5.9787775891341255,-0.10995979850090466,-0.17637918824079168,-0.28633898674169633
HOMBRE,18-39,PEÑALOLÉN,906,5.6516460264900665,83.47319161147902,4.406181015452539,-0.06183078363614576,-0.22505146844921137,-0.2868822520853571
HOMBRE,0-17,SAN BERNARDO,2146,5.205380754892824,100.96445698974837,4.998136067101584,-0.23366399265015037,-0.05586943286434972,-0.28953342551450006
MUJER,40-64,PUYEHUE,155,5.811247096774194,76.10802451612903,5.2,-0.00037683278123294575,-0.2962901086885857,-0.29666694146981865
MUJER,40-64,CALBUCO,287,5.246622299651568,98.49590592334495,5.7839721254355405,-0.21778404986359742,-0.07974617850438609,-0.2975302283679835
MUJER,65+,RÍO NEGRO,187,6.333139037433155,55.20093903743316,5.86096256684492,0.20057621606571183,-0.4985112289413758,-0.29793501287566393
MUJER,0-17,GRANEROS,109,5.707477981651376,80.06022018348624,6.541284403669724,-0.040332843663007344,-0.2580629996960103,-0.29839584335901764
HOMBRE,18-39,YERBAS BUENAS,52,6.110394230769231,63.978934615384624,3.980769230769231,0.11480894409477167,-0.4136071852306353,-0.2987982411358636
MUJER,65+,EL CARMEN,101,6.107288118811881,64.07197524752475,5.732673267326732,0.11361294427323526,-0.41270726157176013,-0.29909431729852487
MUJER,0-17,SAN PEDRO DE LA PAZ,611,5.217838461538461,99.44288756137479,5.962356792144027,-0.22886718714876478,-0.07058661927761808,-0.29945380642638286
MUJER,65+,PETORCA,61,6.602309836065574,44.20945409836065,4.967213114754099,0.30421968788758846,-0.6048249664484919,-0.30060527856090347
HOMBRE,0-17,TENO,175,4.421393142857142,130.840284,4.862857142857143,-0.5355362551301643,0.23310069703003006,-0.3024355581001343
MUJER,0-17,RECOLETA,630,5.4302004761904765,90.59403476190477,5.976190476190476,-0.1470977805361255,-0.15617602043466952,-0.30327380097079504
HOMBRE,40-64,PALMILLA,88,5.533269318181818,86.39883977272727,4.079545454545454,-0.10741140788754162,-0.19675350940389158,-0.3041649172914332
HOMBRE,65+,CHAITÉN,23,6.702008695652173,39.67476956521739,5.565217391304348,0.3426084581284047,-0.6486861247730061,-0.30607766664460145
MUJER,0-17,VILLA ALEGRE,45,5.8762533333333336,71.98678222222223,3.7111111111111112,0.024653638879491947,-0.33615229963606336,-0.3114986607565714
MUJER,40-64,OLMUÉ,124,5.19173064516129,99.20325161290323,4.959677419354839,-0.23891992966305675,-0.07290446745411969,-0.31182439711717647
MUJER,40-64,SAN CLEMENTE,505,5.716803366336634,78.12003148514853,4.0534653465346535,-0.036742130072360345,-0.2768292276563567,-0.313571357728717
MUJER,65+,PALMILLA,114,5.920220175438596,69.88693596491228,5.008771929824562,0.04158294987453986,-0.3564627949915515,-0.3148798451170116
HOMBRE,18-39,CISNES,29,6.279441379310345,54.968896551724136,3.9655172413793105,0.17990008126643742,-0.5007556303168873,-0.3208555490504499
MUJER,40-64,HUASCO,101,5.781840594059406,74.68460396039605,6.287128712871287,-0.011699725349762026,-0.31005796263764457,-0.3217576879874066
HOMBRE,40-64,HUARA,22,6.207081818181819,57.64121818181818,7.090909090909091,0.15203823231041722,-0.4749079398645742,-0.322869707554157
HOMBRE,40-64,TOME,861,5.839152613240418,72.16475493612079,6.596980255516841,0.010368109182147147,-0.33443088123866554,-0.3240627720565184
HOMBRE,40-64,PAPUDO,29,6.1833,58.380296551724136,5.758620689655173,0.1428811089704285,-0.46775929850711273,-0.32487818953668424
HOMBRE,18-39,PUCHUNCAVÍ,52,6.799132692307692,33.79163076923077,5.75,0.3800057845164757,-0.7055900351310209,-0.3255842506145452
HOMBRE,0-17,INDEPENDENCIA,705,4.549516453900709,123.32505446808511,5.615602836879432,-0.4862027284425109,0.1604105969943614,-0.3257921314481495
MUJER,40-64,LA PINTANA,2075,5.341383903614458,91.4671065060241,4.51855421686747,-0.18129635625038398,-0.14773134523894343,-0.3290277014893274
MUJER,65+,VILLA ALEMANA,1201,5.737093588676103,75.47734662781016,4.015820149875104,-0.028929436058058516,-0.30239026020059173,-0.33131969625865026
MUJER,65+,ERCILLA,109,5.613364220183486,80.29271284403669,8.01834862385321,-0.07657108731464708,-0.2558142440617077,-0.3323853313763548
MUJER,0-17,EL TABO,40,6.0200525,64.07545999999999,4.725,0.0800231104349068,-0.4126735557474803,-0.33265044531257354
HOMBRE,18-39,SAN CLEMENTE,163,6.409995705521473,48.33988404907976,3.754601226993865,0.23016966362319685,-0.5648739090612145,-0.33470424543801763
HOMBRE,18-39,CURANILAHUE,168,5.165150595238096,97.5221755952381,5.4226190476190474,-0.24915450439863465,-0.08916446102753037,-0.338318965426165
MUJER,65+,LO BARNECHEA,318,6.202937106918239,56.15890660377358,5.2075471698113205,0.1504423226974905,-0.4892454097228817,-0.3388030870253912
MUJER,0-17,QUIRIHUE,28,6.245385714285715,54.44672857142857,4.107142857142857,0.16678704160430208,-0.5058062335701768,-0.33901919196587477
MUJER,0-17,MÁFIL,21,7.116585714285714,19.666247619047617,2.7142857142857144,0.502240192949018,-0.8422160037549412,-0.3399758108059232
MUJER,40-64,CARTAGENA,244,5.43998893442623,86.36767581967214,5.057377049180328,-0.14332876175514556,-0.19705493876881836,-0.34038370052396394
HOMBRE,18-39,TEMUCO,1202,4.896682362728786,107.85946214642263,7.076539101497504,-0.35252745507723204,0.010821625932546082,-0.34170582914468595
MUJER,18-39,SALAMANCA,52,6.208494230769231,55.626103846153846,5.8076923076923075,0.15258207787222441,-0.494398876504726,-0.3418167986325016
MUJER,40-64,MELIPEUCO,65,5.453841538461539,85.62962615384616,6.507692307692308,-0.13799485487041774,-0.2041936301171467,-0.34218848498756443
HOMBRE,65+,COIHAIQUE,988,6.08733927125506,60.366885121457486,5.256072874493927,0.10593169567517419,-0.4485442737030947,-0.3426125780279205
HOMBRE,0-17,MULCHÉN,181,5.097445856353591,99.67034254143645,5.149171270718232,-0.2752240269190413,-0.06838658996592775,-0.3436106168849691
HOMBRE,0-17,PELLUHUE,72,5.721490277777778,73.98594444444444,5.625,-0.03493744778011383,-0.3168156577805172,-0.351753105560631
HOMBRE,0-17,CHILLAN,1248,4.763021073717948,111.7095998397436,4.966346153846154,-0.40399336487002624,0.0480615921757714,-0.35593177269425486
MUJER,0-17,CURICO,702,5.152533333333333,95.88188717948718,6.631054131054131,-0.25401274621141495,-0.10502994171869723,-0.3590426879301122
HOMBRE,0-17,SAN FABIÁN,39,4.946092307692308,104.00333333333333,5.153846153846154,-0.3335022923754614,-0.02647628865323295,-0.35997858102869434
MUJER,65+,FLORIDA,89,6.564170786516853,39.53555056179775,4.617977528089888,0.2895343523040133,-0.6500327028439039,-0.3604983505398906
MUJER,40-64,MAULE,473,5.5212526427061315,80.74713192389007,4.059196617336152,-0.11203839555628126,-0.25141893341518884,-0.3634573289714701
MUJER,40-64,HUECHURABA,371,4.934067385444744,104.06726549865228,5.328840970350404,-0.3381324554409119,-0.025857912930602567,-0.3639903683715145
HOMBRE,18-39,CHANCO,34,5.386870588235294,85.92788235294117,8.0,-0.16378183409670785,-0.20130878503604774,-0.3650906191327556
MUJER,0-17,HUECHURABA,311,4.828508038585209,108.1554382636656,5.594855305466238,-0.37877779010335577,0.013684417212465718,-0.36509337289089006
MUJER,40-64,TILTIL,93,5.450516129032258,83.02180860215054,4.795698924731183,-0.13927529457721724,-0.22941741309044286,-0.3686927076676601
HOMBRE,65+,QUINCHAO,63,6.008979365079365,60.76790634920635,5.873015873015873,0.0757594304482306,-0.4446654469769516,-0.368906016528721
HOMBRE,40-64,PICA,32,6.15064375,54.876515624999996,5.78125,0.13030691019448637,-0.5016491730591879,-0.3713422628647015
HOMBRE,65+,SAN ANTONIO,1203,5.739234330839568,71.12441895261844,6.610141313383209,-0.028105149206645814,-0.344493398476542,-0.3725985476831878
MUJER,65+,PUYEHUE,165,5.379201212121212,85.37821030303031,5.733333333333333,-0.16673490616548275,-0.206625417898045,-0.37336032406352776
MUJER,65+,LITUECHE,55,5.871261818181818,65.71199818181819,4.163636363636364,0.022731669770721493,-0.3968443487161623,-0.3741126789454408
MUJER,65+,PUTAENDO,226,6.144706637168142,54.762252654867254,4.45575221238938,0.12802084131324648,-0.5027543670780863,-0.3747335257648398
MUJER,40-64,COPIAPO,1906,5.106722822665267,96.07528971668415,5.075550891920252,-0.2716519566892772,-0.10315928032155718,-0.3748112370108344
MUJER,40-64,REQUÍNOA,162,5.388827777777777,84.49373395061728,5.3580246913580245,-0.16302822367452596,-0.2151804027142845,-0.3782086263888105
HOMBRE,18-39,LIMACHE,117,5.001726495726496,99.74025128205128,6.512820512820513,-0.31208050208784344,-0.06771040658030013,-0.3797909086681436
MUJER,0-17,ARAUCO,134,5.772857462686567,68.76470149253733,4.582089552238806,-0.015158655248708635,-0.3673174649273114,-0.38247612017602
HOMBRE,40-64,PENCO,714,5.698466666666667,71.60244411764707,6.242296918767507,-0.04380262558378406,-0.3398697609791196,-0.38367238656290364
MUJER,65+,CODEGUA,71,6.3721563380281685,44.692012676056336,5.436619718309859,0.21559971978651216,-0.6001574800947077,-0.38455776030819555
MUJER,0-17,PEDRO AGUIRRE CERDA,439,6.025922323462415,58.22325808656036,4.938496583143508,0.0822832697304808,-0.4692782330511245,-0.3869949633206437
MUJER,65+,YERBAS BUENAS,182,6.207121978021979,50.815993956043954,4.648351648351649,0.15205369574583869,-0.5409240514990228,-0.38887035575318407
MUJER,40-64,NACIMIENTO,301,5.547656146179402,76.93241096345514,4.744186046511628,-0.1018717995431388,-0.288316335822474,-0.3901881353656128
MUJER,40-64,EL MONTE,379,5.990181002638523,59.091298153034295,4.443271767810026,0.0685211729632666,-0.4608822261162729,-0.3923610531530063
HOMBRE,40-64,COCHRANE,31,6.149093548387097,52.672519354838705,3.4516129032258065,0.12971000934936697,-0.5229670461428917,-0.39325703679352475
MUJER,0-17,RÍO CLARO,51,4.062778431372549,135.4394941176471,7.333333333333333,-0.6736198583051907,0.27758597084862524,-0.3960338874565654
MUJER,40-64,LAJA,247,5.74631943319838,68.4138963562753,4.842105263157895,-0.025377050131963307,-0.3707105829072243,-0.3960876330391876
MUJER,65+,NEGRETE,81,5.9339506172839505,60.87010617283951,5.827160493827161,0.0468698185457745,-0.44367693220545007,-0.3968071136596756
MUJER,18-39,PAIGUANO,32,4.5880374999999995,114.44015625,5.34375,-0.4713703061432659,0.0744725511187646,-0.3968977550245013
HOMBRE,40-64,EL CARMEN,91,5.843274725274725,63.83311098901099,6.1098901098901095,0.01195531702432372,-0.41501764567547583,-0.4030623286511521
HOMBRE,0-17,MARIA PINTO,66,5.799177272727273,65.38305454545456,4.545454545454546,-0.0050242851603833375,-0.4000260141239621,-0.40505029928434544
HOMBRE,0-17,YUNGAY,86,5.121738372093024,92.07540813953489,4.209302325581396,-0.26587026089644744,-0.14184762520032293,-0.4077178860967704
HOMBRE,65+,SANTA MARIA,215,6.18225023255814,49.855401395348835,5.595348837209302,0.1424768989192908,-0.5502152606409285,-0.4077383617216377
HOMBRE,18-39,YUNGAY,59,5.326630508474577,83.90666779661018,7.1525423728813555,-0.18697711025946004,-0.22085872528329037,-0.4078358355427504
HOMBRE,40-64,PLACILLA,73,6.1579,50.78819726027397,4.410958904109589,0.13310090919522657,-0.5411929114969245,-0.40809200230169795
HOMBRE,18-39,LA REINA,143,5.818181118881119,64.16657762237762,4.72027972027972,0.0022930932601605957,-0.41179223215549765,-0.40949913889533707
HOMBRE,18-39,YUMBEL,51,6.0888647058823535,53.342907843137255,6.254901960784314,0.10651906006095917,-0.5164827989126191,-0.4099637388516599
MUJER,40-64,MOLINA,501,5.025894610778443,94.97269441117766,4.179640718562874,-0.30277463620602835,-0.11382399291826002,-0.41659862912428836
HOMBRE,40-64,SAN ESTEBAN,153,6.250012418300654,45.99645098039216,4.61437908496732,0.16856854119354733,-0.5875404668112333,-0.4189719256176859
MUJER,40-64,SAN PEDRO DE LA PAZ,1148,5.352264547038327,81.64219947735191,5.132404181184669,-0.1771067945823456,-0.24276150655636547,-0.4198683011387111
MUJER,40-64,PEÑALOLÉN,2469,5.351320980153909,81.57585143782909,4.445119481571487,-0.17747011240245902,-0.24340324951439532,-0.4208733619168543
MUJER,40-64,LA CISTERNA,508,5.524385039370078,74.49657224409448,4.809055118110236,-0.11083227488114043,-0.31187667545403897,-0.4227089503351794
MUJER,65+,LLAILLAY,269,6.0192141263940515,54.75880817843866,4.550185873605948,0.07970029699583456,-0.502787683337437,-0.42308738634160237
HOMBRE,65+,SANTA CRUZ,360,5.755621944444445,65.21992583333333,4.3,-0.021795143895838247,-0.4016038558056333,-0.42339899970147155
HOMBRE,18-39,PUYEHUE,53,5.7811,64.1695283018868,4.0,-0.011984889044774417,-0.411763692083929,-0.4237485811287034
MUJER,0-17,GALVARINO,71,5.337718309859155,81.80430422535211,5.535211267605634,-0.18270778299139184,-0.24119356903717845,-0.42390135202857027
HOMBRE,65+,COLLIPULLI,335,5.610062686567164,70.89537582089552,6.588059701492537,-0.07784233370567764,-0.346708788982809,-0.4245511226884866
MUJER,40-64,LIMACHE,391,4.948860102301791,97.12258312020461,5.117647058823529,-0.3324365607133564,-0.09302946832508972,-0.42546602903844616
MUJER,40-64,HIJUELAS,147,5.11393537414966,90.47108095238096,4.346938775510204,-0.2688747836811554,-0.15736527549016677,-0.4262400591713222
MUJER,65+,FUTRONO,88,5.8034,62.89640568181819,6.6022727272727275,-0.0033983356988297212,-0.4240778084016617,-0.42747614410049145
MUJER,65+,PICHILEMU,117,5.9063905982905975,58.77505726495727,3.786324786324786,0.036257909429107296,-0.46394102580989055,-0.42768311638078327
HOMBRE,18-39,QUILLOTA,355,5.356597746478873,80.58720366197184,5.092957746478874,-0.17543830811800187,-0.2529658191500819,-0.4284041272680838
HOMBRE,0-17,VILLA ALEGRE,79,4.5924886075949365,110.91328481012657,4.556962025316456,-0.46965641947006115,0.04035933652051136,-0.42929708294954977
MUJER,0-17,NAVIDAD,20,6.214435,46.294560000000004,4.45,0.15486955463975552,-0.5846570453049699,-0.4297874906652144
MUJER,0-17,MOLINA,182,5.2172824175824175,85.9411565934066,6.258241758241758,-0.22908129033671362,-0.20118039163658702,-0.4302616819733006
MUJER,0-17,LONQUIMAY,70,6.017817142857143,54.055571428571426,5.357142857142857,0.07916239234726631,-0.5095896511921144,-0.4304272588448481
HOMBRE,18-39,CURACAVÍ,97,6.14428556701031,48.94054020618557,4.845360824742268,0.12785870941312955,-0.5590641389189129,-0.4312054295057834
MUJER,40-64,QUIRIHUE,96,5.594935416666666,70.217015625,4.322916666666667,-0.08366704715765669,-0.35327014153903585,-0.4369371886966925
HOMBRE,18-39,SANTA BÁRBARA,58,5.663120689655172,67.38969655172414,6.017241379310345,-0.057412496309063754,-0.38061702501031286,-0.4380295213193766
MUJER,65+,HUALAIHUÉ,94,5.894475531914893,57.99325319148936,7.212765957446808,0.031670046063391695,-0.4715029260908252,-0.43983288002743354
MUJER,40-64,LO PRADO,936,5.426027457264957,76.63570021367522,4.367521367521367,-0.14870458993601837,-0.29118623274199834,-0.4398908226780167
MUJER,0-17,FRESIA,44,5.559295454545454,71.21941818181818,6.25,-0.09739011603663604,-0.3435745305371776,-0.4409646465738137
MUJER,65+,CORONEL,1633,5.7286404776485,64.46129724433558,5.1139007960808325,-0.03218428308844916,-0.40894159416611603,-0.4411258772545652
MUJER,40-64,CONCHALÍ,744,4.790153763440861,101.28934072580644,5.864247311827957,-0.39354599770748105,-0.05272703632493152,-0.4462730340324126
MUJER,40-64,TALCA,2629,5.5891679726131605,69.38741901863827,4.345758843666793,-0.08588778554488441,-0.3612943090045264,-0.4471820945494108
HOMBRE,0-17,LA PINTANA,1310,4.805867862595419,100.50294977099237,4.425190839694657,-0.3874953272736657,-0.0603333026312135,-0.4478286299048792
MUJER,40-64,LOS ÁNGELES,3012,5.434059030544489,75.32883399734396,4.562416998671979,-0.1456120548500736,-0.3038267296948771,-0.44943878454495073
MUJER,65+,CATEMU,173,5.7679254335260115,62.02819653179191,4.606936416184971,-0.017057719441124285,-0.4324754507756282,-0.4495331702167525
MUJER,65+,SAN CARLOS,1096,5.767611131386862,61.76864589416058,5.326642335766423,-0.017178740610835175,-0.4349859212454418,-0.45216466185627696
HOMBRE,0-17,HUALQUI,160,5.145039375,86.455241875,4.8,-0.2568982741487001,-0.19620796725657383,-0.4531062414052739
MUJER,65+,DOÑIHUE,131,6.0570122137404585,50.08462900763359,4.519083969465649,0.09425434602608601,-0.5479980857699343,-0.45374373974384824
MUJER,40-64,PALMILLA,129,4.867287596899224,97.41523720930232,4.046511627906977,-0.3638458283905543,-0.09019880893910293,-0.4540446373296572
MUJER,0-17,ÑUÑOA,380,5.258895,81.8122057894737,6.35,-0.21305848052545362,-0.24111714216505206,-0.4541756226905057
MUJER,65+,OLIVAR,102,6.029427450980393,51.010707843137254,4.549019607843137,0.08363290939045648,-0.5390407062371064,-0.45540779684664995
MUJER,40-64,QUILLÓN,155,5.088067096774194,88.08063225806453,4.574193548387097,-0.278835292365108,-0.18048658588821664,-0.45932187825332466
HOMBRE,0-17,ALHUÉ,28,4.408296428571428,115.10871428571429,9.0,-0.5405791087566613,0.08093909352965736,-0.45964001522700393
HOMBRE,40-64,CASTRO,497,5.57074708249497,68.5810490945674,5.4607645875251505,-0.09298069835563025,-0.3690938193451681,-0.4620745177007983
MUJER,40-64,MACHALÍ,248,5.433545564516129,73.99498145161292,4.346774193548387,-0.14580976352468564,-0.3167282484802011,-0.46253801200488676
